"snippet","data_ref","x","y","bar","bar_moment"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:94:32:33",378.255,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:94:38:39",380.684,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:95:4:5",384.876,15.732,17.0,"16"
"eis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:95:10:11",388.505,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:95:16:17",391.49,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:95:22:23",394.868,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:95:26:27",399.014,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:96:4:5",404.404,15.732,18.0,"17"
"eis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:96:10:11",408.033,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:96:16:17",411.052,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:96:22:23",414.217,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:96:26:27",416.646,15.732,"",""
"eis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:96:32:33",419.691,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:96:38:39",422.676,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:97:4:5",426.867,15.732,19.0,"18"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:97:8:9",430.159,15.732,"",""
"eis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:97:34:35",432.588,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:97:42:43",435.94,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:97:69:70",439.984,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:97:73:74",443.874,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:98:4:5",449.264,15.732,20.0,"19"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:98:8:9",452.894,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:98:14:15",455.323,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:98:21:22",457.752,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:98:25:26",460.181,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:98:31:32",463.84,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:98:37:38",467.748,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:99:4:5",471.939,15.732,21.0,"20"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:99:28:29",475.59,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:99:34:35",479.685,15.732,"",""
