"snippet","data_ref","x","y","tied_data_refs"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:13:14",682.351,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:17:18",686.411,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:21:22",691.206,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:25:26",695.053,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:31:32",699.245,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:35:36",705.994,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:44:45",717.855,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:48:49",720.994,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:52:53",723.971,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:56:57",727.622,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:60:61",732.058,15.289,""
