"snippet","data_ref","x","y","bar","bar_moment"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:59:60",525.028,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:65:66",527.457,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:4:5",538.297,15.289,19.0,"18"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:8:9",541.926,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:12:13",545.555,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:16:17",549.185,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:20:21",552.814,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:24:25",556.443,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:28:29",560.072,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:32:33",563.701,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:39:40",566.13,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:61:47:48",570.321,15.289,20.0,"19"
